"246+HVISMIC5";"LATA MICKEY 170";0.00;24.00;1082.0500;1900.0000;0.00;"7798187055328";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"246+HVISMNN5";"LATA MINNIE 170";0.00;24.00;1082.0500;1900.0000;0.00;"7798187055311";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"246+HVISMNS5";"LATA MINIONS 170";0.00;24.00;813.7800;1450.0000;0.00;"7798187055212";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"246+BVAPMNS5";"VASO MINIONS 3D";0.00;24.00;1041.8200;1850.0000;0.00;"7798187054475";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"246+PALCMNS5";"ALCANCIA MINIONS 3D";0.00;24.00;1336.8600;2350.0000;0.00;"7798187054468";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"246+BV1L3DSTA";"VASO 32 OZ/1L  YODA  TS";0.00;24.00;305.8600;550.0000;0.00;"7798187056165";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"246+HALCMNS5";"ALCANCIA MINIONS";0.00;24.00;218.6800;385.0000;0.00;"7798187054956";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"246+HCLAFRO5";"LATA FROZEN (DISNEY)";0.00;24.00;424.3600;750.0000;0.00;"7798187052150";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"246+HALCFRO5";"ALCANCIA FROZEN (DISNEY)";0.00;24.00;254.4400;450.0000;0.00;"7798187055779";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"246+545";"VIOLETTA (envase de metal solo)";0.00;24.00;1011.2000;1800.0000;0.00;"7798187052990";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"246+522";"LATA MARVEL";0.00;24.00;179.9800;315.0000;0.00;"7798187053003";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"246+519";"LATA TAPA FROZEN";0.00;24.00;179.9800;315.0000;0.00;"7798187053089";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"246+520";"LATA PRINCESAS";1.00;24.00;809.8900;1500.0000;1.00;"7798187053010";"";"03-06-02";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+2315";"EL TOCADOR";0.00;24.00;7630.0600;13400.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+24012G";"SALA DE ESTAR";0.00;24.00;21447.6100;37600.0000;0.00;"6903514240129";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+98011";"CARRITO DE SUPERMERCADO";307.00;24.00;2894.7600;5100.0000;307.00;"4700644600005";"";"04-07-03";0.00;1.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+9988";"MALETIN DORMITORIO Y BAÑO - GLORIA";0.00;24.00;71298.0800;124800.0000;0.00;"6903514099888";"";"10-02-02 12-0";0.00;3.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00
"57+22086";"124 CHEVROLET TOWTRUCKS 53";0.00;24.00;42664.1200;74700.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+22422";"124 FORD CABRIOLET 1936";0.00;24.00;36100.4200;63200.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+22441";"124 BACK / FUTURE II";0.00;24.00;51853.3100;90800.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+22443";"124 BACK / FUTURE I";0.00;24.00;51853.3100;90800.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+22444";"124 BACK/FUTURE III";0.00;24.00;51853.3100;90800.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+22463";"124 FORD ESCAPE LIMITED";0.00;24.00;16479.9600;28900.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+22493";"124 AUDI R8";0.00;24.00;36100.4200;63200.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+24009";"124 CITROEN 2CV CHARLESTON";0.00;24.00;8144.9500;14300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+24038";"124 FIAT 500L 2013";0.00;24.00;9280.5200;16300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+24046";"124 ASTON MARTIN VANQUISH";0.00;24.00;8144.9500;14300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+24047";"124 PORSCHE MACAN TURBO";0.00;24.00;9280.5200;16300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+24048";"124 ALFA ROMEO 4C";0.00;24.00;22526.6600;39500.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+24049";"124 2013 DODGE CHALLENGER SRT";0.00;24.00;9280.5200;16300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+24050";"124 MINI COOPER SPACEMAN";0.00;24.00;8144.9500;14300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+84013";"124 AUDI A1 R/C";0.00;24.00;9280.5200;16300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+84016";"124 TOYOTA 86 R/C";0.00;24.00;9280.5200;16300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+84017";"124 CHEVROLET CAMARO R/C";0.00;24.00;9280.5200;16300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+84018";"124 JAGUAR XKR-S R/C";0.00;24.00;9280.5200;16300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+84019";"124 MERCEDES BENZ C63 AMG R/C";0.00;24.00;9280.5200;16300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+84020";"124 ALFA ROMEO 4C R/C";0.00;24.00;9280.5200;16300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+84021";"124 PAGANI HUAYRA R/C";0.00;24.00;9280.5200;16300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+22485S";"AUTO WELLY 124 NISSAN S15 RS-R";0.00;24.00;9280.5200;16300.0000;0.00;"4891761248512";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+42328";"AUTO WELLY 136 BMW Z4";0.00;24.00;2354.2900;4200.0000;0.00;"4891761123284";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+42329";"AUTO WELLY 136 NISSAN FAIRLADY";0.00;24.00;2354.2900;4200.0000;0.00;"4891761123291";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+42358";"AUTO WELLY 136 MERCEDES BENZ";0.00;24.00;2354.2900;4200.0000;0.00;"4891761123581";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+43605";"AUTO WELLY 136 FIAT 500 (2007)";0.00;24.00;2354.2900;4200.0000;0.00;"4891761136055";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+43610";"AUTO WELLY 136 HYUNDAI I30";0.00;24.00;3347.3400;5900.0000;0.00;"4891761136109";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+43615";"AUTO WELLY 136 VW SCIROCCO";0.00;24.00;12111.9500;21200.0000;0.00;"4891761136154";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+43624";"AUTO WELLY 136 ASTON MARTIN V12";0.00;24.00;2354.2900;4200.0000;0.00;"4891761136246";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+43625";"136 CITROEN 2CV";0.00;24.00;14283.8800;25000.0000;0.00;"4891761136253";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+43629";"AUTO WELLY 136 HUMMER H3";0.00;24.00;2354.2900;4200.0000;0.00;"4891761136291";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+43631";"AUTO WELLY 136 FORD TRANSIT CONNECT";0.00;24.00;14283.8800;25000.0000;0.00;"4891761136314";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+43633";"136 AUDI R8 V10";0.00;24.00;2789.3900;4900.0000;0.00;"4891761136338";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+43649";"AUTO WELLY 136 LAND ROVER RANGE EVOQUE";0.00;24.00;13285.9700;23300.0000;0.00;"4891761136499";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+49766";"AUTO WELLY 136 MINI COOPER";0.00;24.00;14283.8800;25000.0000;0.00;"4891761197667";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+49767";"AUTO WELLY 136 FORD MUSTANG 1970";0.00;24.00;2354.2900;4200.0000;0.00;"4891761197674";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+52020B";"AUTO WELLY 160 COLLECTION BLISTER";0.00;24.00;3478.7500;6100.0000;0.00;"4891761202002";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+5812024";"AUTO WELLY 160 SPECIAL COLLECTION P/BACK";0.00;24.00;3086.0000;5500.0000;0.00;"4891761181208";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+59480";"MERCEDES BENZ BUS 0303 RHD";0.00;24.00;6358.8800;11200.0000;0.00;"4891761194802";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+116";"ESTACION DE BOMBEROS";0.00;24.00;29577.7100;51800.0000;0.00;"4716528011607";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+361";"GRABADOR MUSICAL";0.00;24.00;6048.6400;10600.0000;0.00;"4716528036105";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+375";"ALEGRE CORO DE ANIMALES";0.00;24.00;6136.2100;10800.0000;0.00;"4716528037508";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+379";"TELEFONO INTELIGENTE";0.00;24.00;8494.6000;14900.0000;0.00;"4716528037904";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+395";"ARBOL CON SONIDO";0.00;24.00;4432.9100;7800.0000;0.00;"4716528039502";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+398";"SUPER SAXOFON";0.00;24.00;7446.1000;13100.0000;0.00;"4716528039809";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+399";"TELEFONO PARLANCHIN";0.00;24.00;8014.3300;14100.0000;0.00;"4716528039908";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+600";"LIBRO DE SONIDOS II";0.00;24.00;6616.7000;11600.0000;0.00;"4716528060001";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+605";"TALKING ANIMAL TRAIN";0.00;24.00;7795.8200;13700.0000;0.00;"4716528060506";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+639";"TELEFONO DIVERTIDO";0.00;24.00;3777.7700;6700.0000;0.00;"4716528063903";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+660";"MINI GUITARRA";0.00;24.00;3385.0000;6000.0000;0.00;"4716528066003";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+661";"MINI SAXOFON";0.00;24.00;3428.5300;6000.0000;0.00;"4716528066102";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+673";"MI PRIMERA CAMARA";0.00;24.00;2554.8700;4500.0000;0.00;"4716528067307";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+682";"GUITARRA CON SONIDOS";0.00;24.00;17691.4600;31000.0000;0.00;"4716528068205";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+683";"LIBRO ELECTRONICO MANZANITA";0.00;24.00;3516.1100;6200.0000;0.00;"4716528068304";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+685";"MI PRIMER TELEFONO MOVIL";0.00;24.00;3348.4800;5900.0000;0.00;"4716528068502";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+698";"SMART TABLET";0.00;24.00;15641.0400;27400.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+699";"SMART CELLPHONE";0.00;24.00;2336.6800;4100.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+102";"CAMION BOMBERO PULL BACK";0.00;24.00;2817.1800;5000.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+105";"TAXI PULL BACK";0.00;24.00;7676.3900;13500.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+110";"CAMION RECOLECTOR DE RESIDUOS PULL BACK";0.00;24.00;7676.3900;13500.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+113";"CAMION MEZCLADOR PULL BACK";0.00;24.00;7676.3900;13500.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+125";"MICRO ESCOLAR PULL BACK";0.00;24.00;2817.1800;5000.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+330";"MICRO CON SONIDOS";0.00;24.00;3777.7700;6700.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+351";"TECLADO ELECTRONICO";0.00;24.00;3577.4200;6300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+352";"TELEFONO-PIANO-CASA";0.00;24.00;9935.6500;17400.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+353";"TELEFONO QUE HABLA";0.00;24.00;5481.2300;9600.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+633";"TELEFONO CASA";0.00;24.00;10372.3900;18200.0000;0.00;"4716528063309";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+637";"PATO INTELIGENTE";0.00;24.00;3385.0000;6000.0000;0.00;"4716528063705";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+638";"DULCE HOGAR";0.00;24.00;3882.7200;6800.0000;0.00;"4716528063804";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+650";"VOLANTE RITMICO";0.00;24.00;2817.1800;5000.0000;0.00;"4716528065006";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+652";"TELEFONO INTERACTIVO";0.00;24.00;8188.8100;14400.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+669";"LLAVERO MUSICAL";0.00;24.00;1874.0500;3300.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+697";"MI PRIMER VOLANTE";0.00;24.00;7227.9800;12700.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"57+997";"PUZZLE";0.00;24.00;14590.9700;25600.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+MU9010";"EXHIBIDOR DE PIE DE CARTON";0.00;24.00;932.9800;1650.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+MU9027";"EXHIBIDOR DE PIE DE MADERA";0.00;24.00;7463.5600;13100.0000;0.00;"";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6276";"PERFUME BLANCANIEVES FRASCO MANZANA X 100ML";0.00;24.00;532.0900;950.0000;0.00;"7798156556276";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+3640";"PERFUME CARROZA MAGICA CENICIENTA X 100ML";0.00;24.00;1023.9400;1800.0000;0.00;"7798156553640";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+O373";"PERFUME LA CENICIENTA X 50 ML";0.00;24.00;353.2600;650.0000;0.00;"7798214890373";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+7952";"CAJA EXHIBIDORA DE PERF PRINCX50 ML CAJA PVC X24 UNID SUR";0.00;24.00;263.8200;465.0000;0.00;"7798156557952";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6108";"PERFUME AURORA X50 ML CAJA PVC - PROMO!!";0.00;24.00;263.8200;465.0000;0.00;"7798156556108";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6115";"PERFUME CENICIENTA X50 ML CAJA PVC - PROMO!!";0.00;24.00;263.8200;465.0000;0.00;"7798156556115";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6122";"PERFUME BLANCANIEVES X50 ML CAJA PVC - PROMO!!";0.00;24.00;263.8200;465.0000;0.00;"7798156556122";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6139";"PERFUME BELLA X50 ML CAJA PVC - PROMO!!";0.00;24.00;263.8200;465.0000;0.00;"7798156556139";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+0748";"PERFUMITO HOLDER PRINCESAS X 24 UNIDS";0.00;24.00;147.1200;260.0000;0.00;"7798214890748";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+4944";"CAJA EXHIBIDORA BODY SPLASH  SURTIDA X 24 UNIDADES";0.00;24.00;209.5600;370.0000;0.00;"7798156554944";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+7600";"PERFUME BODY SPLASH X 120ML BELLA EN ESTUCHE";0.00;24.00;258.6500;455.0000;0.00;"7798156557600";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+7594";"PERFUME BODY SPLASH X 120ML CENICIENTA EN ESTUCHE";0.00;24.00;258.6500;455.0000;0.00;"7798156557594";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+7587";"PERFUME BODY SPLASH X 120ML BLANCANIEVES ESTUCHE";0.00;24.00;258.6500;455.0000;0.00;"7798156557587";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+7570";"PERFUME BODY SPLASH X 120ML AURORA EN ESTUCHE";0.00;24.00;258.6500;455.0000;0.00;"7798156557570";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+O403";"CANDY  NAILS-12 MINI ESMALTES EN CAJITA";0.00;24.00;72.7000;130.0000;0.00;"7798214890403";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+O380";"SET DE TOCADOR PRINCESAS -DRESSOIRE-";0.00;24.00;1560.4800;2750.0000;0.00;"7798214890380";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+O397";"CANDY  LIPS-12 LABIALES EN CAJITA";0.00;24.00;72.7000;130.0000;0.00;"7798214890397";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+8720";"BEAUTY SET AURORA";0.00;24.00;934.5000;1650.0000;0.00;"7798156558720";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+8737";"BEAUTY KIT BLANCANIEVES";0.00;24.00;934.5000;1650.0000;0.00;"7798156558737";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+8744";"NAIL PARTY BELLA";0.00;24.00;934.5000;1650.0000;0.00;"7798156558744";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+8751";"NAIL ART KIT CENICIENTA";0.00;24.00;934.5000;1650.0000;0.00;"7798156558751";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+8768";"LABIAL PRINCESAS EN BLISTER";0.00;24.00;147.1000;260.0000;0.00;"7798156558768";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+8775";"BRILLO LABIAL PETACA PRINCESAS EN BLISTER";0.00;24.00;191.8100;340.0000;0.00;"7798156558775";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+8782";"ESMALTE PRINCESAS EN BLISTER";0.00;24.00;147.1000;260.0000;0.00;"7798156558782";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+8799";"MAQUILLAJE CREMOSO CUARTETO PRINCESAS EN BLISTER";0.00;24.00;178.4200;315.0000;0.00;"7798156558799";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6191";"SET DOCTORA JUGUETES PERFUME X 50 ML + 2 LABIALES";0.00;24.00;487.3800;900.0000;0.00;"7798156556191";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+7259";"SET DE BAÑO DOCTORA JUGUETES- PERFUME 50 ML + JABON DE TOC";0.00;24.00;397.9700;700.0000;0.00;"7798156557259";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6481";"SET DE BELLEZA PRINCESITA SOFIA PERFUME X50ML+LABIAL";0.00;24.00;442.6800;800.0000;0.00;"7798156556481";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6887";"PERFUME PRINCESITA SOFIA X 50ML TAPA CORONA EN ESTUCHE";0.00;24.00;330.4600;600.0000;0.00;"7798156556887";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+7044";"JABON DE TOCADOR X 90 GRAMOS PRINCESITA SOFIA";0.00;24.00;82.7200;145.0000;0.00;"7798156557044";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+9154";"BRILLO LABIAL CUARTETO PRINCESITA SOFIA EN BLISTER";0.00;24.00;173.9200;305.0000;0.00;"7798156559154";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+9161";"ESMALTE PARA UÑAS-LAVABLE- PINCESITA SOFIA EN BLISTER";0.00;24.00;120.2800;215.0000;0.00;"7798156559161";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+9178";"LAPIZ LABIAL PRINCESITA SOFIA EN BLISTER";0.00;24.00;120.2800;215.0000;0.00;"7798156559178";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+9185";"MAQUILLAJE CREMOSO PRINCESITA SOFIA EN BLISTER";0.00;24.00;160.5400;285.0000;0.00;"7798156559185";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+5118";"PERFUME HADAS X 10ML";0.00;24.00;115.8100;205.0000;0.00;"7798156555518";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6047";"PERFUME HADAS FRASCO MARIPOSA X 50ML";0.00;24.00;446.6900;800.0000;0.00;"7798156556047";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6153";"PERFUME HADAS X50 ML CAJA PVC - PROMO!!";0.00;24.00;263.8200;465.0000;0.00;"7798156556153";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6641";"CAJA EXHIBIDORA BODY SPLASH HADAS X 24 UNIDADES";0.00;24.00;213.0500;375.0000;0.00;"7798156556641";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6054";"JABON LIQUIDO CABEZA MICKEY X 220ML";0.00;24.00;223.1300;395.0000;0.00;"7798156556054";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6061";"JABON LIQUIDO CABEZA MINNIE X 220ML";0.00;24.00;223.1300;395.0000;0.00;"7798156556061";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6078";"PERFUME BODY SPLASH CABEZA MINNIE X 220ML";0.00;24.00;334.9000;600.0000;0.00;"7798156556078";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6146";"PERFUME MINNIE X50 ML CAJA PVC - PROMO!!";0.00;24.00;254.1600;445.0000;0.00;"7798156556146";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6283";"SET DE BELLEZA MINNIE PERFUME X50ML+ESMALTE";0.00;24.00;442.6800;800.0000;0.00;"7798156556283";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6498";"LABIAL EN BLISTER MINNIE";0.00;24.00;147.1000;260.0000;0.00;"7798156556498";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6504";"ESMALTE EN BLISTER MINNIE";0.00;24.00;147.1000;260.0000;0.00;"7798156556504";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6511";"BRILLO LABIAL CON APLICADOR MINNIE EN BLISTER";0.00;24.00;178.4200;315.0000;0.00;"7798156556511";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6610";"SET DE ESMALTES X 2 MINNIE";0.00;24.00;164.9900;290.0000;0.00;"7798156556610";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6634";"CAJA EXHIBIDORA BODY SPLASH MINNIE X 24 UNIDADES";0.00;24.00;223.1300;395.0000;0.00;"7798156556634";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6931";"ESMALTE DECORADOR DE UÑAS EN BLISTER MINNIE 5ML";0.00;24.00;147.1000;260.0000;0.00;"7798156556931";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+6870";"PERFUME X 50ML MY LITTLE PONY CON STICKERS";0.00;24.00;334.9000;600.0000;0.00;"7798156556870";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"102+8683";"PERFUME X 50ML MY LITTLE PONY CON MARCADORES";0.00;24.00;348.8500;650.0000;0.00;"7798156558683";"";"";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
